Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
412.6102,249,133,0.2662048,66.285,35.40524
413.3991,250,132,0.7889404,197.2351,104.1401
414.8463,251,131,1.447174,363.2407,189.5798
414.8463,250,131,0,0,0
414.8463,250,131,0,0,0
414.9611,250,132,0.1148071,28.70178,15.15454
414.9611,249,132,0,0,0
414.9611,249,132,0,0,0
416.9798,249,133,2.018707,502.6581,268.4881
418.4474,250,132,1.46759,366.8976,193.7219
421.8257,251,131,3.378296,847.9523,442.5568
423.5758,252,130,1.750092,441.0231,227.5119
424.1798,253,129,0.6039734,152.8053,77.91257
424.1798,252,129,0,0,0
424.1798,252,129,0,0,0
424.5436,252,130,0.3638611,91.69299,47.30194
425.5746,253,129,1.031006,260.8445,132.9998
426.2192,254,128,0.6445313,163.7109,82.5
426.5998,255,127,0.3805847,97.0491,48.33426
426.5998,255,128,0,0,0
429.2468,255,129,2.647064,675.0013,341.4713
429.4928,256,128,0.2459412,62.96094,31.48047
431.2656,257,127,1.772797,455.6087,225.1452
432.1542,258,126,0.8886414,229.2695,111.9688
433.2956,258,127,1.141388,294.4781,144.9563
433.5042,259,126,0.2085571,54.0163,26.2782
433.5042,258,126,0,0,0
433.5042,258,126,0,0,0
434.1798,258,127,0.6756287,174.3122,85.80484
434.3668,259,126,0.1870422,48.44394,23.56732
434.3668,258,126,0,0,0
434.3668,258,126,0,0,0
435.9263,258,127,1.559509,402.3534,198.0577
435.9263,257,127,0,0,0
435.9263,257,127,0,0,0
436.915,257,128,0.9886475,254.0824,126.5469
436.915,256,128,0,0,0
436.915,256,128,0,0,0
436.9605,256,129,0.04556274,11.66406,5.877594
436.9605,255,129,0,0,0
436.9605,255,129,0,0,0
436.9605,255,130,0,0,0
436.9605,255,131,0,0,0
437.9475,255,132,0.986969,251.6771,130.2799
438.2127,256,131,0.2651672,67.88281,34.73691
438.9686,257,130,0.7559204,194.2715,98.26965
439.4442,258,129,0.4756165,122.709,61.35452
440.5512,259,128,1.106995,286.7116,141.6953
440.5512,259,129,0,0,0
442.7072,259,130,2.156006,558.4055,280.2808
443.6132,260,129,0.9059753,235.5536,116.8708
443.7317,261,128,0.1184692,30.92047,15.16406
444.628,261,129,0.8963623,233.9506,115.6307
444.641,262,128,0.01293945,3.390137,1.65625
444.641,261,128,0,0,0
444.641,261,128,0,0,0
445.6345,261,129,0.9935303,259.3114,128.1654
448.9089,262,128,3.274384,857.8885,419.1211
449.2184,263,127,0.3095703,81.41699,39.31543
451.2007,264,126,1.982239,523.311,249.7621
451.267,265,125,0.06634521,17.58148,8.293152
451.4314,265,126,0.1643982,43.56552,20.71417
451.4314,264,126,0,0,0
451.4314,264,126,0,0,0
451.4314,264,127,0,0,0
451.4314,264,128,0,0,0
451.6406,264,129,0.209198,55.22827,26.98654
452.0017,265,128,0.361084,95.68726,46.21875
452.1498,266,127,0.1481323,39.4032,18.81281
452.9383,267,126,0.7884216,210.5086,99.34113
454.0467,268,125,1.108398,297.0508,138.5498
454.3096,269,124,0.26297,70.73892,32.60828
454.3096,268,124,0,0,0
454.3096,268,124,0,0,0
454.3195,268,125,0.00982666,2.633545,1.228333
454.3195,267,125,0,0,0
454.3195,267,125,0,0,0
455.2204,267,126,0.9009094,240.5428,113.5146
455.2204,266,126,0,0,0
455.2204,266,126,0,0,0
456.5871,266,127,1.366699,363.542,173.5708
456.7169,267,126,0.1298218,34.66241,16.35754
456.7169,266,126,0,0,0
456.7169,266,126,0,0,0
457.8989,266,127,1.182007,314.4138,150.1149
